0,1,2,3,4,5,6,7,LONGITUDE,LATITUDE,ALTITUDE,FLOOR,BUILDINGID
-54.0,-57.0,-70.0,-71.0,-68.0,-69.0,-70.0,-72.0,11.0,0.0,0.0,0.0,0.0
-55.0,-56.0,-67.0,-69.0,-68.0,-67.0,-65.0,-70.0,11.0,1.0,0.0,0.0,0.0
-54.0,-59.0,-72.0,-69.0,-63.0,-68.0,-70.0,-69.0,11.0,2.0,0.0,0.0,0.0
-59.0,-55.0,-68.0,-68.0,-63.0,-65.0,-69.0,-72.0,11.0,3.0,0.0,0.0,0.0
-57.0,-59.0,-65.0,-71.0,-62.0,-65.0,-63.0,-71.0,11.0,4.0,0.0,0.0,0.0
-58.0,-59.0,-65.0,-72.0,-65.0,-65.0,-66.0,-73.0,11.0,5.0,0.0,0.0,0.0
-60.0,-62.0,-66.0,-71.0,-61.0,-64.0,-68.0,-69.0,11.0,6.0,0.0,0.0,0.0
-61.0,-59.0,-67.0,-72.0,-63.0,-61.0,-69.0,-72.0,11.0,7.0,0.0,0.0,0.0
-60.0,-62.0,-67.0,-71.0,-64.0,-59.0,-65.0,-69.0,11.0,8.0,0.0,0.0,0.0
-59.0,-61.0,-64.0,-70.0,-63.0,-61.0,-70.0,-70.0,11.0,9.0,0.0,0.0,0.0
-61.0,-61.0,-69.0,-71.0,-59.0,-63.0,-65.0,-73.0,11.0,10.0,0.0,0.0,0.0
-61.0,-62.0,-67.0,-69.0,-59.0,-64.0,-69.0,-72.0,11.0,11.0,0.0,0.0,0.0
-61.0,-63.0,-63.0,-73.0,-61.0,-62.0,-70.0,-72.0,11.0,12.0,0.0,0.0,0.0
-62.0,-61.0,-69.0,-75.0,-61.0,-56.0,-71.0,-71.0,11.0,13.0,0.0,0.0,0.0
-67.0,-63.0,-68.0,-72.0,-60.0,-61.0,-70.0,-72.0,11.0,14.0,0.0,0.0,0.0
-62.0,-64.0,-71.0,-70.0,-57.0,-57.0,-66.0,-71.0,11.0,15.0,0.0,0.0,0.0
-61.0,-65.0,-69.0,-71.0,-57.0,-56.0,-69.0,-73.0,11.0,16.0,0.0,0.0,0.0
-63.0,-64.0,-71.0,-67.0,-56.0,-58.0,-65.0,-69.0,11.0,17.0,0.0,0.0,0.0
-65.0,-64.0,-69.0,-71.0,-58.0,-59.0,-63.0,-66.0,11.0,18.0,0.0,0.0,0.0
-65.0,-66.0,-70.0,-69.0,-54.0,-58.0,-67.0,-71.0,11.0,19.0,0.0,0.0,0.0
-65.0,-67.0,-71.0,-73.0,-59.0,-58.0,-67.0,-69.0,11.0,20.0,0.0,0.0,0.0
-56.0,-54.0,-66.0,-67.0,-67.0,-65.0,-72.0,-72.0,12.0,0.0,0.0,0.0,0.0
-57.0,-54.0,-71.0,-69.0,-65.0,-66.0,-70.0,-70.0,12.0,1.0,0.0,0.0,0.0
-57.0,-54.0,-68.0,-71.0,-63.0,-64.0,-69.0,-72.0,12.0,2.0,0.0,0.0,0.0
-62.0,-56.0,-70.0,-71.0,-65.0,-64.0,-75.0,-69.0,12.0,3.0,0.0,0.0,0.0
-60.0,-59.0,-68.0,-68.0,-68.0,-68.0,-65.0,-73.0,12.0,4.0,0.0,0.0,0.0
-60.0,-58.0,-67.0,-71.0,-62.0,-63.0,-70.0,-73.0,12.0,5.0,0.0,0.0,0.0
-58.0,-58.0,-69.0,-71.0,-65.0,-66.0,-67.0,-68.0,12.0,6.0,0.0,0.0,0.0
-61.0,-58.0,-66.0,-71.0,-63.0,-66.0,-68.0,-72.0,12.0,7.0,0.0,0.0,0.0
-60.0,-61.0,-66.0,-71.0,-65.0,-61.0,-67.0,-71.0,12.0,8.0,0.0,0.0,0.0
-61.0,-59.0,-68.0,-72.0,-62.0,-59.0,-65.0,-72.0,12.0,9.0,0.0,0.0,0.0
-63.0,-61.0,-68.0,-72.0,-62.0,-62.0,-64.0,-69.0,12.0,10.0,0.0,0.0,0.0
-58.0,-60.0,-69.0,-70.0,-60.0,-63.0,-68.0,-70.0,12.0,11.0,0.0,0.0,0.0
-60.0,-62.0,-68.0,-71.0,-60.0,-61.0,-67.0,-70.0,12.0,12.0,0.0,0.0,0.0
-63.0,-66.0,-69.0,-74.0,-56.0,-56.0,-66.0,-70.0,12.0,13.0,0.0,0.0,0.0
-68.0,-62.0,-68.0,-75.0,-59.0,-59.0,-69.0,-71.0,12.0,14.0,0.0,0.0,0.0
-63.0,-67.0,-67.0,-72.0,-61.0,-56.0,-66.0,-70.0,12.0,15.0,0.0,0.0,0.0
-65.0,-65.0,-64.0,-73.0,-62.0,-57.0,-65.0,-71.0,12.0,16.0,0.0,0.0,0.0
-66.0,-67.0,-71.0,-71.0,-60.0,-57.0,-67.0,-73.0,12.0,17.0,0.0,0.0,0.0
-67.0,-63.0,-69.0,-70.0,-57.0,-58.0,-65.0,-69.0,12.0,18.0,0.0,0.0,0.0
-65.0,-65.0,-71.0,-74.0,-55.0,-58.0,-67.0,-70.0,12.0,19.0,0.0,0.0,0.0
-68.0,-61.0,-69.0,-72.0,-61.0,-58.0,-66.0,-68.0,12.0,20.0,0.0,0.0,0.0
-56.0,-55.0,-61.0,-71.0,-64.0,-69.0,-70.0,-72.0,13.0,0.0,0.0,0.0,0.0
-58.0,-56.0,-69.0,-69.0,-64.0,-68.0,-68.0,-70.0,13.0,1.0,0.0,0.0,0.0
-59.0,-57.0,-66.0,-73.0,-66.0,-63.0,-70.0,-74.0,13.0,2.0,0.0,0.0,0.0
-61.0,-54.0,-65.0,-70.0,-66.0,-65.0,-72.0,-73.0,13.0,3.0,0.0,0.0,0.0
-59.0,-54.0,-66.0,-69.0,-63.0,-65.0,-67.0,-70.0,13.0,4.0,0.0,0.0,0.0
-61.0,-57.0,-66.0,-68.0,-68.0,-65.0,-67.0,-72.0,13.0,5.0,0.0,0.0,0.0
-61.0,-56.0,-68.0,-70.0,-63.0,-63.0,-65.0,-66.0,13.0,6.0,0.0,0.0,0.0
-60.0,-58.0,-63.0,-73.0,-63.0,-63.0,-67.0,-71.0,13.0,7.0,0.0,0.0,0.0
-60.0,-60.0,-65.0,-67.0,-63.0,-61.0,-70.0,-72.0,13.0,8.0,0.0,0.0,0.0
-61.0,-60.0,-65.0,-72.0,-61.0,-62.0,-63.0,-70.0,13.0,9.0,0.0,0.0,0.0
-64.0,-63.0,-69.0,-70.0,-62.0,-57.0,-66.0,-74.0,13.0,10.0,0.0,0.0,0.0
-60.0,-62.0,-65.0,-67.0,-62.0,-59.0,-66.0,-72.0,13.0,11.0,0.0,0.0,0.0
-63.0,-62.0,-68.0,-70.0,-61.0,-60.0,-66.0,-70.0,13.0,12.0,0.0,0.0,0.0
-66.0,-65.0,-68.0,-73.0,-59.0,-57.0,-68.0,-72.0,13.0,13.0,0.0,0.0,0.0
-63.0,-61.0,-65.0,-71.0,-58.0,-57.0,-65.0,-69.0,13.0,14.0,0.0,0.0,0.0
-63.0,-59.0,-68.0,-73.0,-59.0,-63.0,-68.0,-71.0,13.0,15.0,0.0,0.0,0.0
-63.0,-62.0,-68.0,-74.0,-60.0,-56.0,-67.0,-70.0,13.0,16.0,0.0,0.0,0.0
-66.0,-63.0,-66.0,-71.0,-58.0,-58.0,-66.0,-71.0,13.0,17.0,0.0,0.0,0.0
-65.0,-63.0,-67.0,-72.0,-57.0,-57.0,-66.0,-75.0,13.0,18.0,0.0,0.0,0.0
-68.0,-67.0,-70.0,-71.0,-63.0,-53.0,-67.0,-66.0,13.0,19.0,0.0,0.0,0.0
-67.0,-66.0,-70.0,-70.0,-61.0,-56.0,-67.0,-69.0,13.0,20.0,0.0,0.0,0.0
-59.0,-53.0,-64.0,-69.0,-70.0,-65.0,-66.0,-75.0,14.0,0.0,0.0,0.0,0.0
-57.0,-53.0,-67.0,-73.0,-68.0,-67.0,-67.0,-73.0,14.0,1.0,0.0,0.0,0.0
-58.0,-52.0,-63.0,-65.0,-64.0,-70.0,-66.0,-74.0,14.0,2.0,0.0,0.0,0.0
-60.0,-52.0,-69.0,-73.0,-70.0,-67.0,-65.0,-73.0,14.0,3.0,0.0,0.0,0.0
-63.0,-54.0,-64.0,-73.0,-69.0,-62.0,-66.0,-73.0,14.0,4.0,0.0,0.0,0.0
-59.0,-56.0,-66.0,-67.0,-66.0,-66.0,-67.0,-70.0,14.0,5.0,0.0,0.0,0.0
-59.0,-57.0,-66.0,-69.0,-63.0,-67.0,-66.0,-69.0,14.0,6.0,0.0,0.0,0.0
-64.0,-61.0,-64.0,-70.0,-66.0,-66.0,-68.0,-71.0,14.0,7.0,0.0,0.0,0.0
-62.0,-59.0,-67.0,-70.0,-65.0,-62.0,-67.0,-69.0,14.0,8.0,0.0,0.0,0.0
-61.0,-61.0,-69.0,-71.0,-60.0,-62.0,-66.0,-68.0,14.0,9.0,0.0,0.0,0.0
-62.0,-57.0,-69.0,-72.0,-64.0,-60.0,-67.0,-71.0,14.0,10.0,0.0,0.0,0.0
-61.0,-64.0,-68.0,-66.0,-60.0,-58.0,-70.0,-72.0,14.0,11.0,0.0,0.0,0.0
-66.0,-61.0,-67.0,-72.0,-65.0,-57.0,-66.0,-70.0,14.0,12.0,0.0,0.0,0.0
-63.0,-64.0,-66.0,-70.0,-59.0,-60.0,-63.0,-72.0,14.0,13.0,0.0,0.0,0.0
-61.0,-65.0,-66.0,-71.0,-66.0,-58.0,-65.0,-70.0,14.0,14.0,0.0,0.0,0.0
-64.0,-65.0,-69.0,-71.0,-61.0,-53.0,-64.0,-71.0,14.0,15.0,0.0,0.0,0.0
-59.0,-61.0,-69.0,-71.0,-59.0,-56.0,-66.0,-72.0,14.0,16.0,0.0,0.0,0.0
-69.0,-67.0,-66.0,-72.0,-59.0,-59.0,-67.0,-69.0,14.0,17.0,0.0,0.0,0.0
-66.0,-62.0,-67.0,-71.0,-56.0,-54.0,-64.0,-70.0,14.0,18.0,0.0,0.0,0.0
-68.0,-63.0,-65.0,-67.0,-59.0,-55.0,-66.0,-68.0,14.0,19.0,0.0,0.0,0.0
-69.0,-67.0,-69.0,-70.0,-60.0,-55.0,-69.0,-70.0,14.0,20.0,0.0,0.0,0.0
-61.0,-54.0,-63.0,-67.0,-65.0,-64.0,-73.0,-71.0,15.0,0.0,0.0,0.0,0.0
-60.0,-52.0,-63.0,-69.0,-69.0,-62.0,-65.0,-72.0,15.0,1.0,0.0,0.0,0.0
-64.0,-52.0,-69.0,-70.0,-68.0,-63.0,-68.0,-70.0,15.0,2.0,0.0,0.0,0.0
-56.0,-52.0,-62.0,-73.0,-66.0,-65.0,-68.0,-72.0,15.0,3.0,0.0,0.0,0.0
-60.0,-56.0,-67.0,-69.0,-64.0,-66.0,-69.0,-71.0,15.0,4.0,0.0,0.0,0.0
-61.0,-54.0,-68.0,-74.0,-67.0,-63.0,-70.0,-72.0,15.0,5.0,0.0,0.0,0.0
-62.0,-52.0,-64.0,-71.0,-66.0,-64.0,-65.0,-70.0,15.0,6.0,0.0,0.0,0.0
-64.0,-58.0,-64.0,-70.0,-63.0,-63.0,-62.0,-76.0,15.0,7.0,0.0,0.0,0.0
-59.0,-59.0,-63.0,-69.0,-67.0,-64.0,-66.0,-69.0,15.0,8.0,0.0,0.0,0.0
-62.0,-58.0,-66.0,-70.0,-66.0,-60.0,-68.0,-68.0,15.0,9.0,0.0,0.0,0.0
-63.0,-62.0,-64.0,-73.0,-61.0,-57.0,-67.0,-72.0,15.0,10.0,0.0,0.0,0.0
-62.0,-56.0,-67.0,-71.0,-61.0,-57.0,-66.0,-70.0,15.0,11.0,0.0,0.0,0.0
-59.0,-62.0,-65.0,-68.0,-65.0,-60.0,-68.0,-70.0,15.0,12.0,0.0,0.0,0.0
-64.0,-66.0,-64.0,-69.0,-62.0,-60.0,-68.0,-66.0,15.0,13.0,0.0,0.0,0.0
-63.0,-60.0,-64.0,-73.0,-63.0,-56.0,-65.0,-70.0,15.0,14.0,0.0,0.0,0.0
-65.0,-65.0,-71.0,-75.0,-62.0,-57.0,-62.0,-69.0,15.0,15.0,0.0,0.0,0.0
-68.0,-63.0,-64.0,-73.0,-61.0,-58.0,-64.0,-70.0,15.0,16.0,0.0,0.0,0.0
-64.0,-62.0,-66.0,-68.0,-61.0,-52.0,-69.0,-70.0,15.0,17.0,0.0,0.0,0.0
-68.0,-63.0,-68.0,-70.0,-58.0,-53.0,-64.0,-72.0,15.0,18.0,0.0,0.0,0.0
-67.0,-63.0,-68.0,-73.0,-62.0,-55.0,-65.0,-68.0,15.0,19.0,0.0,0.0,0.0
-67.0,-65.0,-75.0,-67.0,-58.0,-56.0,-66.0,-72.0,15.0,20.0,0.0,0.0,0.0
-58.0,-49.0,-66.0,-69.0,-68.0,-65.0,-69.0,-74.0,16.0,0.0,0.0,0.0,0.0
-60.0,-49.0,-62.0,-70.0,-67.0,-68.0,-68.0,-68.0,16.0,1.0,0.0,0.0,0.0
-63.0,-53.0,-62.0,-71.0,-70.0,-64.0,-67.0,-71.0,16.0,2.0,0.0,0.0,0.0
-58.0,-57.0,-63.0,-68.0,-71.0,-64.0,-69.0,-72.0,16.0,3.0,0.0,0.0,0.0
-63.0,-55.0,-61.0,-70.0,-65.0,-65.0,-64.0,-72.0,16.0,4.0,0.0,0.0,0.0
-59.0,-58.0,-66.0,-68.0,-66.0,-60.0,-66.0,-71.0,16.0,5.0,0.0,0.0,0.0
-62.0,-58.0,-68.0,-70.0,-65.0,-61.0,-67.0,-70.0,16.0,6.0,0.0,0.0,0.0
-66.0,-57.0,-67.0,-68.0,-65.0,-60.0,-67.0,-70.0,16.0,7.0,0.0,0.0,0.0
-61.0,-53.0,-66.0,-72.0,-64.0,-66.0,-67.0,-68.0,16.0,8.0,0.0,0.0,0.0
-62.0,-57.0,-66.0,-69.0,-60.0,-63.0,-69.0,-72.0,16.0,9.0,0.0,0.0,0.0
-62.0,-55.0,-67.0,-72.0,-63.0,-58.0,-66.0,-72.0,16.0,10.0,0.0,0.0,0.0
-63.0,-61.0,-66.0,-68.0,-61.0,-61.0,-66.0,-71.0,16.0,11.0,0.0,0.0,0.0
-67.0,-62.0,-68.0,-69.0,-63.0,-61.0,-66.0,-69.0,16.0,12.0,0.0,0.0,0.0
-63.0,-64.0,-62.0,-72.0,-64.0,-59.0,-67.0,-69.0,16.0,13.0,0.0,0.0,0.0
-66.0,-62.0,-65.0,-70.0,-63.0,-59.0,-65.0,-69.0,16.0,14.0,0.0,0.0,0.0
-63.0,-63.0,-68.0,-70.0,-64.0,-54.0,-67.0,-70.0,16.0,15.0,0.0,0.0,0.0
-67.0,-61.0,-66.0,-69.0,-62.0,-56.0,-68.0,-67.0,16.0,16.0,0.0,0.0,0.0
-69.0,-64.0,-69.0,-70.0,-63.0,-54.0,-67.0,-69.0,16.0,17.0,0.0,0.0,0.0
-68.0,-66.0,-70.0,-69.0,-60.0,-52.0,-64.0,-72.0,16.0,18.0,0.0,0.0,0.0
-66.0,-65.0,-68.0,-67.0,-61.0,-51.0,-64.0,-70.0,16.0,19.0,0.0,0.0,0.0
-69.0,-65.0,-69.0,-69.0,-61.0,-55.0,-65.0,-70.0,16.0,20.0,0.0,0.0,0.0
-62.0,-47.0,-64.0,-69.0,-67.0,-67.0,-66.0,-70.0,17.0,0.0,0.0,0.0,0.0
-61.0,-50.0,-63.0,-67.0,-68.0,-66.0,-68.0,-66.0,17.0,1.0,0.0,0.0,0.0
-64.0,-50.0,-62.0,-70.0,-67.0,-65.0,-63.0,-72.0,17.0,2.0,0.0,0.0,0.0
-63.0,-49.0,-60.0,-69.0,-64.0,-64.0,-67.0,-70.0,17.0,3.0,0.0,0.0,0.0
-62.0,-51.0,-63.0,-66.0,-65.0,-62.0,-66.0,-71.0,17.0,4.0,0.0,0.0,0.0
-65.0,-53.0,-65.0,-68.0,-65.0,-62.0,-61.0,-71.0,17.0,5.0,0.0,0.0,0.0
-64.0,-50.0,-63.0,-67.0,-63.0,-65.0,-66.0,-72.0,17.0,6.0,0.0,0.0,0.0
-63.0,-53.0,-66.0,-66.0,-66.0,-62.0,-66.0,-70.0,17.0,7.0,0.0,0.0,0.0
-62.0,-57.0,-63.0,-66.0,-64.0,-61.0,-61.0,-69.0,17.0,8.0,0.0,0.0,0.0
-63.0,-59.0,-66.0,-68.0,-64.0,-61.0,-65.0,-66.0,17.0,9.0,0.0,0.0,0.0
-61.0,-62.0,-63.0,-68.0,-67.0,-59.0,-68.0,-69.0,17.0,10.0,0.0,0.0,0.0
-68.0,-61.0,-65.0,-71.0,-65.0,-57.0,-66.0,-67.0,17.0,11.0,0.0,0.0,0.0
-64.0,-62.0,-68.0,-67.0,-62.0,-55.0,-68.0,-69.0,17.0,12.0,0.0,0.0,0.0
-66.0,-60.0,-70.0,-70.0,-63.0,-56.0,-61.0,-69.0,17.0,13.0,0.0,0.0,0.0
-68.0,-63.0,-67.0,-71.0,-65.0,-55.0,-59.0,-66.0,17.0,14.0,0.0,0.0,0.0
-61.0,-64.0,-65.0,-71.0,-64.0,-56.0,-65.0,-72.0,17.0,15.0,0.0,0.0,0.0
-69.0,-66.0,-68.0,-67.0,-60.0,-55.0,-65.0,-68.0,17.0,16.0,0.0,0.0,0.0
-66.0,-66.0,-66.0,-69.0,-60.0,-54.0,-67.0,-69.0,17.0,17.0,0.0,0.0,0.0
-69.0,-67.0,-65.0,-69.0,-61.0,-53.0,-67.0,-66.0,17.0,18.0,0.0,0.0,0.0
-64.0,-69.0,-66.0,-68.0,-62.0,-53.0,-63.0,-70.0,17.0,19.0,0.0,0.0,0.0
-67.0,-64.0,-72.0,-70.0,-63.0,-53.0,-68.0,-73.0,17.0,20.0,0.0,0.0,0.0
-62.0,-50.0,-67.0,-64.0,-67.0,-66.0,-69.0,-74.0,18.0,0.0,0.0,0.0,0.0
-60.0,-48.0,-68.0,-75.0,-70.0,-68.0,-65.0,-72.0,18.0,1.0,0.0,0.0,0.0
-62.0,-51.0,-62.0,-68.0,-66.0,-63.0,-70.0,-70.0,18.0,2.0,0.0,0.0,0.0
-62.0,-50.0,-61.0,-69.0,-68.0,-64.0,-66.0,-75.0,18.0,3.0,0.0,0.0,0.0
-63.0,-54.0,-63.0,-67.0,-66.0,-65.0,-66.0,-66.0,18.0,4.0,0.0,0.0,0.0
-61.0,-55.0,-66.0,-72.0,-65.0,-64.0,-69.0,-70.0,18.0,5.0,0.0,0.0,0.0
-66.0,-57.0,-62.0,-69.0,-63.0,-63.0,-68.0,-71.0,18.0,6.0,0.0,0.0,0.0
-62.0,-58.0,-61.0,-68.0,-64.0,-61.0,-65.0,-65.0,18.0,7.0,0.0,0.0,0.0
-66.0,-58.0,-61.0,-75.0,-68.0,-62.0,-67.0,-68.0,18.0,8.0,0.0,0.0,0.0
-62.0,-60.0,-65.0,-69.0,-68.0,-58.0,-66.0,-68.0,18.0,9.0,0.0,0.0,0.0
-62.0,-63.0,-68.0,-70.0,-61.0,-56.0,-64.0,-69.0,18.0,10.0,0.0,0.0,0.0
-65.0,-62.0,-64.0,-67.0,-62.0,-58.0,-69.0,-70.0,18.0,11.0,0.0,0.0,0.0
-64.0,-63.0,-65.0,-69.0,-67.0,-54.0,-67.0,-68.0,18.0,12.0,0.0,0.0,0.0
-68.0,-61.0,-67.0,-70.0,-62.0,-56.0,-65.0,-68.0,18.0,13.0,0.0,0.0,0.0
-63.0,-61.0,-66.0,-71.0,-59.0,-57.0,-68.0,-67.0,18.0,14.0,0.0,0.0,0.0
-67.0,-63.0,-67.0,-70.0,-65.0,-56.0,-64.0,-69.0,18.0,15.0,0.0,0.0,0.0
-67.0,-63.0,-66.0,-71.0,-63.0,-52.0,-63.0,-69.0,18.0,16.0,0.0,0.0,0.0
-61.0,-67.0,-68.0,-74.0,-62.0,-51.0,-60.0,-66.0,18.0,17.0,0.0,0.0,0.0
-64.0,-65.0,-70.0,-69.0,-64.0,-50.0,-63.0,-68.0,18.0,18.0,0.0,0.0,0.0
-64.0,-64.0,-68.0,-68.0,-63.0,-55.0,-65.0,-69.0,18.0,19.0,0.0,0.0,0.0
-68.0,-64.0,-65.0,-69.0,-60.0,-53.0,-65.0,-67.0,18.0,20.0,0.0,0.0,0.0
-62.0,-53.0,-64.0,-69.0,-66.0,-62.0,-69.0,-72.0,19.0,0.0,0.0,0.0,0.0
-65.0,-51.0,-61.0,-70.0,-69.0,-65.0,-68.0,-70.0,19.0,1.0,0.0,0.0,0.0
-64.0,-52.0,-62.0,-68.0,-66.0,-63.0,-66.0,-70.0,19.0,2.0,0.0,0.0,0.0
-60.0,-56.0,-64.0,-66.0,-70.0,-66.0,-66.0,-69.0,19.0,3.0,0.0,0.0,0.0
-65.0,-53.0,-64.0,-71.0,-64.0,-59.0,-64.0,-69.0,19.0,4.0,0.0,0.0,0.0
-63.0,-58.0,-64.0,-69.0,-65.0,-60.0,-64.0,-69.0,19.0,5.0,0.0,0.0,0.0
-66.0,-53.0,-65.0,-68.0,-65.0,-64.0,-64.0,-68.0,19.0,6.0,0.0,0.0,0.0
-63.0,-55.0,-64.0,-69.0,-63.0,-64.0,-64.0,-69.0,19.0,7.0,0.0,0.0,0.0
-60.0,-59.0,-64.0,-67.0,-66.0,-64.0,-63.0,-71.0,19.0,8.0,0.0,0.0,0.0
-64.0,-59.0,-58.0,-69.0,-68.0,-57.0,-62.0,-68.0,19.0,9.0,0.0,0.0,0.0
-65.0,-59.0,-60.0,-71.0,-67.0,-62.0,-66.0,-70.0,19.0,10.0,0.0,0.0,0.0
-65.0,-62.0,-65.0,-71.0,-66.0,-59.0,-61.0,-69.0,19.0,11.0,0.0,0.0,0.0
-67.0,-59.0,-66.0,-69.0,-66.0,-56.0,-59.0,-72.0,19.0,12.0,0.0,0.0,0.0
-61.0,-61.0,-63.0,-71.0,-63.0,-59.0,-64.0,-69.0,19.0,13.0,0.0,0.0,0.0
-63.0,-63.0,-68.0,-67.0,-63.0,-60.0,-64.0,-74.0,19.0,14.0,0.0,0.0,0.0
-65.0,-63.0,-66.0,-66.0,-66.0,-55.0,-63.0,-72.0,19.0,15.0,0.0,0.0,0.0
-70.0,-64.0,-67.0,-73.0,-65.0,-54.0,-60.0,-70.0,19.0,16.0,0.0,0.0,0.0
-64.0,-66.0,-66.0,-73.0,-61.0,-52.0,-64.0,-67.0,19.0,17.0,0.0,0.0,0.0
-68.0,-64.0,-61.0,-69.0,-65.0,-54.0,-64.0,-69.0,19.0,18.0,0.0,0.0,0.0
-66.0,-68.0,-69.0,-68.0,-61.0,-54.0,-64.0,-71.0,19.0,19.0,0.0,0.0,0.0
-69.0,-67.0,-71.0,-73.0,-62.0,-50.0,-64.0,-68.0,19.0,20.0,0.0,0.0,0.0
-67.0,-50.0,-61.0,-64.0,-70.0,-67.0,-67.0,-69.0,20.0,0.0,0.0,0.0,0.0
-65.0,-53.0,-59.0,-69.0,-70.0,-66.0,-65.0,-67.0,20.0,1.0,0.0,0.0,0.0
-68.0,-54.0,-63.0,-67.0,-66.0,-65.0,-69.0,-70.0,20.0,2.0,0.0,0.0,0.0
-66.0,-54.0,-60.0,-69.0,-66.0,-67.0,-68.0,-69.0,20.0,3.0,0.0,0.0,0.0
-66.0,-53.0,-61.0,-70.0,-67.0,-63.0,-68.0,-68.0,20.0,4.0,0.0,0.0,0.0
-66.0,-51.0,-63.0,-67.0,-69.0,-65.0,-67.0,-70.0,20.0,5.0,0.0,0.0,0.0
-64.0,-54.0,-64.0,-69.0,-63.0,-60.0,-63.0,-69.0,20.0,6.0,0.0,0.0,0.0
-63.0,-56.0,-60.0,-70.0,-68.0,-62.0,-64.0,-67.0,20.0,7.0,0.0,0.0,0.0
-63.0,-57.0,-61.0,-70.0,-66.0,-59.0,-63.0,-72.0,20.0,8.0,0.0,0.0,0.0
-66.0,-61.0,-64.0,-68.0,-65.0,-61.0,-68.0,-69.0,20.0,9.0,0.0,0.0,0.0
-67.0,-60.0,-65.0,-67.0,-67.0,-60.0,-63.0,-66.0,20.0,10.0,0.0,0.0,0.0
-66.0,-62.0,-63.0,-66.0,-66.0,-62.0,-62.0,-71.0,20.0,11.0,0.0,0.0,0.0
-66.0,-61.0,-62.0,-72.0,-65.0,-60.0,-64.0,-69.0,20.0,12.0,0.0,0.0,0.0
-68.0,-64.0,-64.0,-68.0,-64.0,-56.0,-61.0,-68.0,20.0,13.0,0.0,0.0,0.0
-65.0,-61.0,-65.0,-69.0,-65.0,-57.0,-60.0,-68.0,20.0,14.0,0.0,0.0,0.0
-65.0,-64.0,-64.0,-69.0,-62.0,-56.0,-59.0,-70.0,20.0,15.0,0.0,0.0,0.0
-63.0,-64.0,-65.0,-69.0,-63.0,-57.0,-62.0,-68.0,20.0,16.0,0.0,0.0,0.0
-67.0,-62.0,-68.0,-70.0,-65.0,-50.0,-63.0,-65.0,20.0,17.0,0.0,0.0,0.0
-65.0,-63.0,-61.0,-71.0,-66.0,-53.0,-61.0,-72.0,20.0,18.0,0.0,0.0,0.0
-68.0,-63.0,-65.0,-70.0,-63.0,-56.0,-63.0,-71.0,20.0,19.0,0.0,0.0,0.0
-67.0,-67.0,-69.0,-66.0,-67.0,-57.0,-65.0,-65.0,20.0,20.0,0.0,0.0,0.0
-64.0,-55.0,-60.0,-65.0,-68.0,-65.0,-65.0,-72.0,21.0,0.0,0.0,0.0,0.0
-66.0,-51.0,-63.0,-68.0,-68.0,-68.0,-63.0,-70.0,21.0,1.0,0.0,0.0,0.0
-65.0,-53.0,-60.0,-70.0,-69.0,-66.0,-69.0,-69.0,21.0,2.0,0.0,0.0,0.0
-64.0,-52.0,-61.0,-68.0,-66.0,-64.0,-65.0,-68.0,21.0,3.0,0.0,0.0,0.0
-61.0,-56.0,-64.0,-66.0,-68.0,-63.0,-66.0,-69.0,21.0,4.0,0.0,0.0,0.0
-63.0,-56.0,-63.0,-70.0,-66.0,-67.0,-64.0,-69.0,21.0,5.0,0.0,0.0,0.0
-65.0,-55.0,-64.0,-69.0,-66.0,-64.0,-67.0,-69.0,21.0,6.0,0.0,0.0,0.0
-65.0,-55.0,-64.0,-67.0,-68.0,-65.0,-63.0,-66.0,21.0,7.0,0.0,0.0,0.0
-64.0,-57.0,-65.0,-68.0,-63.0,-61.0,-63.0,-71.0,21.0,8.0,0.0,0.0,0.0
-68.0,-58.0,-64.0,-65.0,-67.0,-57.0,-60.0,-69.0,21.0,9.0,0.0,0.0,0.0
-64.0,-60.0,-65.0,-69.0,-66.0,-62.0,-62.0,-68.0,21.0,10.0,0.0,0.0,0.0
-71.0,-62.0,-65.0,-68.0,-63.0,-58.0,-61.0,-71.0,21.0,11.0,0.0,0.0,0.0
-70.0,-62.0,-66.0,-68.0,-67.0,-60.0,-62.0,-68.0,21.0,12.0,0.0,0.0,0.0
-66.0,-64.0,-65.0,-68.0,-63.0,-55.0,-61.0,-71.0,21.0,13.0,0.0,0.0,0.0
-69.0,-66.0,-63.0,-67.0,-63.0,-57.0,-63.0,-67.0,21.0,14.0,0.0,0.0,0.0
-66.0,-65.0,-63.0,-66.0,-70.0,-57.0,-61.0,-64.0,21.0,15.0,0.0,0.0,0.0
-66.0,-65.0,-68.0,-73.0,-61.0,-52.0,-61.0,-66.0,21.0,16.0,0.0,0.0,0.0
-64.0,-66.0,-64.0,-66.0,-60.0,-55.0,-59.0,-69.0,21.0,17.0,0.0,0.0,0.0
-67.0,-67.0,-65.0,-71.0,-64.0,-56.0,-61.0,-66.0,21.0,18.0,0.0,0.0,0.0
-67.0,-65.0,-66.0,-69.0,-65.0,-58.0,-61.0,-68.0,21.0,19.0,0.0,0.0,0.0
-67.0,-65.0,-66.0,-69.0,-64.0,-58.0,-62.0,-68.0,21.0,20.0,0.0,0.0,0.0
-64.0,-57.0,-61.0,-65.0,-70.0,-66.0,-64.0,-69.0,22.0,0.0,0.0,0.0,0.0
